,Latitude,Longitude,Weight,Month,,
2741,62.3,191.1,0,April,,
2742,62.3,192.1,0,April,,
2743,62.3,193.1,0,April,,
2744,62.3,194.1,0,April,,
2745,62.3,195.1,0,April,,
2746,62.3,196.1,0,April,,
2747,62.3,197.1,0,April,,
2748,62.3,198.1,0,April,,
2749,62.3,199.1,0,April,,
2750,62.3,200.1,0,April,,
2751,62.3,201.1,0,April,,
2752,63.3,181.1,0,April,,
2753,63.3,182.1,0,April,,
2754,63.3,183.1,0,April,,
2755,63.3,184.1,0,April,,
2756,63.3,185.1,0,April,,
2757,63.3,186.1,0,April,,
2758,63.3,187.1,0,April,,
2759,63.3,188.1,0,April,,
2760,63.3,189.1,0,April,,
2761,63.3,190.1,0,April,,
2762,63.3,191.1,0,April,,
2763,63.3,192.1,0,April,,
2764,63.3,193.1,0,April,,
2765,63.3,194.1,0,April,,
2766,63.3,195.1,0,April,,
2767,63.3,196.1,0,April,,
2768,63.3,197.1,0,April,,
2769,63.3,198.1,0,April,,
2770,63.3,199.1,0,April,,
2771,63.3,200.1,0,April,,
2772,63.3,201.1,0,April,,
2773,64.3,181.1,0,April,,
2774,64.3,182.1,0,April,,
2775,64.3,183.1,0,April,,
2776,64.3,184.1,0,April,,
2777,64.3,185.1,0,April,,
2778,64.3,186.1,0,April,,
2779,64.3,187.1,0,April,,
2780,64.3,188.1,0,April,,
2781,64.3,189.1,0,April,,
2782,64.3,190.1,0,April,,
2783,64.3,191.1,0,April,,
2784,64.3,192.1,0,April,,
2785,64.3,193.1,0,April,,
2786,64.3,194.1,0,April,,
2787,64.3,195.1,0,April,,
2788,64.3,196.1,0,April,,
2789,64.3,197.1,0,April,,
2790,64.3,198.1,0,April,,
2791,64.3,199.1,0,April,,
2792,64.3,200.1,0,April,,
2793,64.3,201.1,0,April,,
2794,65.3,181.1,0,April,,
2795,65.3,182.1,0,April,,
2796,65.3,183.1,0,April,,
2797,65.3,184.1,0,April,,
2798,65.3,185.1,0,April,,
2799,65.3,186.1,0,April,,
2800,65.3,187.1,0,April,,
2801,65.3,188.1,0,April,,
2802,65.3,189.1,0,April,,
2803,65.3,190.1,0,April,,
2804,65.3,191.1,0,April,,
2805,65.3,192.1,0,April,,
2806,65.3,193.1,0,April,,
2807,65.3,194.1,0,April,,
2808,65.3,195.1,0,April,,
2809,65.3,196.1,0,April,,
2810,65.3,197.1,0,April,,
2811,65.3,198.1,0,April,,
2812,65.3,199.1,0,April,,
2813,65.3,200.1,0,April,,
2814,65.3,201.1,0,April,,
2815,66.3,181.1,0,April,,
2816,66.3,182.1,0,April,,
2817,66.3,183.1,0,April,,
2818,66.3,184.1,0,April,,
2819,66.3,185.1,0,April,,
2820,66.3,186.1,0,April,,
2821,66.3,187.1,0,April,,
2822,66.3,188.1,0,April,,
2823,66.3,189.1,0,April,,
2824,66.3,190.1,0,April,,
2825,66.3,191.1,0,April,,
2826,66.3,192.1,0,April,,
2827,66.3,193.1,0,April,,
2828,66.3,194.1,0,April,,
2829,66.3,195.1,0,April,,
2830,66.3,196.1,0,April,,
2831,66.3,197.1,0,April,,
2832,66.3,198.1,0,April,,
2833,66.3,199.1,0,April,,
2834,66.3,200.1,0,April,,
2835,66.3,201.1,0,April,,
1261,52.3,181.1,0,August,,
1262,52.3,182.1,0,August,,
1263,52.3,183.1,0,August,,
1264,52.3,184.1,0,August,,
1265,52.3,185.1,0,August,,
1266,52.3,186.1,0,August,,
1267,52.3,187.1,0,August,,
1268,52.3,188.1,0,August,,
1269,52.3,189.1,0,August,,
1270,52.3,190.1,0,August,,
1271,52.3,191.1,0,August,,
1272,52.3,192.1,0,August,,
1273,52.3,193.1,0,August,,
1274,52.3,194.1,0,August,,
1275,52.3,195.1,0,August,,
1276,52.3,196.1,0,August,,
1277,52.3,197.1,0,August,,
1278,52.3,198.1,0,August,,
1279,52.3,199.1,0,August,,
1280,52.3,200.1,0,August,,
1281,52.3,201.1,0,August,,
1282,53.3,181.1,0,August,,
1283,53.3,182.1,0,August,,
1284,53.3,183.1,0,August,,
1285,53.3,184.1,0,August,,
1286,53.3,185.1,0,August,,
1287,53.3,186.1,0,August,,
1288,53.3,187.1,0,August,,
1289,53.3,188.1,0,August,,
1290,53.3,189.1,0,August,,
1291,53.3,190.1,0,August,,
1292,53.3,191.1,0,August,,
1293,53.3,192.1,0,August,,
1294,53.3,193.1,0,August,,
1295,53.3,194.1,0,August,,
1296,53.3,195.1,0,August,,
1297,53.3,196.1,0,August,,
1298,53.3,197.1,0,August,,
1299,53.3,198.1,0,August,,
1300,53.3,199.1,0,August,,
1301,53.3,200.1,0,August,,
1302,53.3,201.1,0,August,,
1303,54.3,181.1,0,August,,
1304,54.3,182.1,0,August,,
1305,54.3,183.1,0,August,,
1306,54.3,184.1,0,August,,
1307,54.3,185.1,0,August,,
1308,54.3,186.1,0,August,,
1309,54.3,187.1,0,August,,
1310,54.3,188.1,0,August,,
1311,54.3,189.1,0,August,,
1312,54.3,190.1,0,August,,
1313,54.3,191.1,0,August,,
1314,54.3,192.1,0,August,,
1315,54.3,193.1,0,August,,
1316,54.3,194.1,0,August,,
1317,54.3,195.1,0,August,,
1318,54.3,196.1,0,August,,
1319,54.3,197.1,0,August,,
1320,54.3,198.1,0,August,,
1321,54.3,199.1,0,August,,
1322,54.3,200.1,0,August,,
1323,54.3,201.1,0,August,,
1324,55.3,181.1,0,August,,
1325,55.3,182.1,0,August,,
1326,55.3,183.1,0,August,,
1327,55.3,184.1,0,August,,
1328,55.3,185.1,0,August,,
1329,55.3,186.1,0,August,,
1330,55.3,187.1,0,August,,
1331,55.3,188.1,0,August,,
1332,55.3,189.1,0,August,,
1333,55.3,190.1,0,August,,
1334,55.3,191.1,0,August,,
1335,55.3,192.1,0,August,,
1336,55.3,193.1,0,August,,
1337,55.3,194.1,0,August,,
1338,55.3,195.1,289.57,August,,
1339,55.3,196.1,0,August,,
1340,55.3,197.1,0,August,,
1341,55.3,198.1,0,August,,
1342,55.3,199.1,0,August,,
1343,55.3,200.1,0,August,,
1344,55.3,201.1,0,August,,
1345,56.3,181.1,0,August,,
1346,56.3,182.1,0,August,,
1347,56.3,183.1,0,August,,
1348,56.3,184.1,0,August,,
1349,56.3,185.1,0,August,,
1350,56.3,186.1,0,August,,
1351,56.3,187.1,0,August,,
1352,56.3,188.1,0,August,,
1353,56.3,189.1,0,August,,
1354,56.3,190.1,0,August,,
1355,56.3,191.1,0,August,,
1356,56.3,192.1,19425.79,August,,
1357,56.3,193.1,10570.92,August,,
1358,56.3,194.1,1442.96,August,,
1359,56.3,195.1,380675.53,August,,
1360,56.3,196.1,1974507,August,,
1361,56.3,197.1,420792.62,August,,
1362,56.3,198.1,0,August,,
1363,56.3,199.1,0,August,,
1364,56.3,200.1,0,August,,
1365,56.3,201.1,0,August,,
1366,57.3,181.1,0,August,,
1367,57.3,182.1,0,August,,
1368,57.3,183.1,0,August,,
1369,57.3,184.1,0,August,,
1370,57.3,185.1,0,August,,
1371,57.3,186.1,0,August,,
1372,57.3,187.1,0,August,,
1373,57.3,188.1,5536.78,August,,
1374,57.3,189.1,17768.68,August,,
1375,57.3,190.1,0,August,,
1376,57.3,191.1,8147.68,August,,
1377,57.3,192.1,58549.8,August,,
1378,57.3,193.1,24500.4,August,,
1379,57.3,194.1,126725.81,August,,
1380,57.3,195.1,881045.64,August,,
1381,57.3,196.1,598372.91,August,,
1382,57.3,197.1,191895.8,August,,
1383,57.3,198.1,0,August,,
1384,57.3,199.1,0,August,,
1385,57.3,200.1,0,August,,
1386,57.3,201.1,0,August,,
1387,58.3,181.1,0,August,,
1388,58.3,182.1,0,August,,
1389,58.3,183.1,0,August,,
1390,58.3,184.1,0,August,,
1391,58.3,185.1,0.8,August,,
1392,58.3,186.1,0.89,August,,
1393,58.3,187.1,0,August,,
1394,58.3,188.1,0,August,,
1395,58.3,189.1,1433.63,August,,
1396,58.3,190.1,0,August,,
1397,58.3,191.1,0,August,,
1398,58.3,192.1,1026117,August,,
1399,58.3,193.1,865273.18,August,,
1400,58.3,194.1,215432.38,August,,
1401,58.3,195.1,0,August,,
1402,58.3,196.1,0,August,,
1403,58.3,197.1,0,August,,
1404,58.3,198.1,0,August,,
1405,58.3,199.1,0,August,,
1406,58.3,200.1,0,August,,
1407,58.3,201.1,0,August,,
1408,59.3,181.1,0,August,,
1409,59.3,182.1,0,August,,
1410,59.3,183.1,0,August,,
1411,59.3,184.1,12.62,August,,
1412,59.3,185.1,9.2,August,,
1413,59.3,186.1,0,August,,
1414,59.3,187.1,0,August,,
1415,59.3,188.1,0,August,,
1416,59.3,189.1,0,August,,
1417,59.3,190.1,0,August,,
1418,59.3,191.1,0,August,,
1419,59.3,192.1,0,August,,
1420,59.3,193.1,0,August,,
1421,59.3,194.1,0,August,,
1422,59.3,195.1,0,August,,
1423,59.3,196.1,0,August,,
1424,59.3,197.1,0,August,,
1425,59.3,198.1,0,August,,
1426,59.3,199.1,0,August,,
1427,59.3,200.1,0,August,,
1428,59.3,201.1,0,August,,
1429,60.3,181.1,0,August,,
1430,60.3,182.1,0,August,,
1431,60.3,183.1,1.6,August,,
1432,60.3,184.1,0,August,,
1433,60.3,185.1,0,August,,
1434,60.3,186.1,0,August,,
1435,60.3,187.1,0,August,,
1436,60.3,188.1,0,August,,
1437,60.3,189.1,0,August,,
1438,60.3,190.1,0,August,,
1439,60.3,191.1,0,August,,
1440,60.3,192.1,0,August,,
1441,60.3,193.1,0,August,,
1442,60.3,194.1,0,August,,
1443,60.3,195.1,0,August,,
1444,60.3,196.1,0,August,,
1445,60.3,197.1,0,August,,
1446,60.3,198.1,0,August,,
1447,60.3,199.1,0,August,,
1448,60.3,200.1,0,August,,
1449,60.3,201.1,0,August,,
1450,61.3,181.1,0,August,,
1451,61.3,182.1,0,August,,
1452,61.3,183.1,0,August,,
1453,61.3,184.1,0,August,,
1454,61.3,185.1,0,August,,
1455,61.3,186.1,0,August,,
1456,61.3,187.1,0,August,,
1457,61.3,188.1,0,August,,
1458,61.3,189.1,0,August,,
1459,61.3,190.1,0,August,,
1460,61.3,191.1,0,August,,
1461,61.3,192.1,0,August,,
1462,61.3,193.1,0,August,,
1463,61.3,194.1,0,August,,
1464,61.3,195.1,0,August,,
1465,61.3,196.1,0,August,,
1466,61.3,197.1,0,August,,
1467,61.3,198.1,0,August,,
1468,61.3,199.1,0,August,,
1469,61.3,200.1,0,August,,
1470,61.3,201.1,0,August,,
1471,62.3,181.1,0,August,,
1472,62.3,182.1,0,August,,
1473,62.3,183.1,0,August,,
1474,62.3,184.1,0,August,,
1475,62.3,185.1,0,August,,
1476,62.3,186.1,0,August,,
1477,62.3,187.1,0,August,,
1478,62.3,188.1,0,August,,
1479,62.3,189.1,0,August,,
1480,62.3,190.1,0,August,,
1481,62.3,191.1,0,August,,
1482,62.3,192.1,0,August,,
1483,62.3,193.1,0,August,,
1484,62.3,194.1,0,August,,
1485,62.3,195.1,0,August,,
1486,62.3,196.1,0,August,,
1487,62.3,197.1,0,August,,
1488,62.3,198.1,0,August,,
1489,62.3,199.1,0,August,,
1490,62.3,200.1,0,August,,
1491,62.3,201.1,0,August,,
1492,63.3,181.1,0,August,,
1493,63.3,182.1,0,August,,
1494,63.3,183.1,0,August,,
1495,63.3,184.1,0,August,,
1496,63.3,185.1,0,August,,
1497,63.3,186.1,0,August,,
1498,63.3,187.1,0,August,,
1499,63.3,188.1,0,August,,
1500,63.3,189.1,0,August,,
1501,63.3,190.1,0,August,,
1502,63.3,191.1,0,August,,
1503,63.3,192.1,0,August,,
1504,63.3,193.1,0,August,,
1505,63.3,194.1,0,August,,
1506,63.3,195.1,0,August,,
1507,63.3,196.1,0,August,,
1508,63.3,197.1,0,August,,
1509,63.3,198.1,0,August,,
1510,63.3,199.1,0,August,,
1511,63.3,200.1,0,August,,
1512,63.3,201.1,0,August,,
1513,64.3,181.1,0,August,,
1514,64.3,182.1,0,August,,
1515,64.3,183.1,0,August,,
1516,64.3,184.1,0,August,,
1517,64.3,185.1,0,August,,
1518,64.3,186.1,0,August,,
1519,64.3,187.1,0,August,,
1520,64.3,188.1,0,August,,
1521,64.3,189.1,0,August,,
1522,64.3,190.1,0,August,,
1523,64.3,191.1,0,August,,
1524,64.3,192.1,0,August,,
1525,64.3,193.1,0,August,,
1526,64.3,194.1,0,August,,
1527,64.3,195.1,0,August,,
1528,64.3,196.1,0,August,,
1529,64.3,197.1,0,August,,
1530,64.3,198.1,0,August,,
1531,64.3,199.1,0,August,,
1532,64.3,200.1,0,August,,
1533,64.3,201.1,0,August,,
1534,65.3,181.1,0,August,,
1535,65.3,182.1,0,August,,
1536,65.3,183.1,0,August,,
1537,65.3,184.1,0,August,,
1538,65.3,185.1,0,August,,
1539,65.3,186.1,0,August,,
1540,65.3,187.1,0,August,,
1541,65.3,188.1,0,August,,
1542,65.3,189.1,0,August,,
1543,65.3,190.1,0,August,,
1544,65.3,191.1,0,August,,
1545,65.3,192.1,0,August,,
1546,65.3,193.1,0,August,,
1547,65.3,194.1,0,August,,
1548,65.3,195.1,0,August,,
1549,65.3,196.1,0,August,,
1550,65.3,197.1,0,August,,
1551,65.3,198.1,0,August,,
1552,65.3,199.1,0,August,,
1553,65.3,200.1,0,August,,
1554,65.3,201.1,0,August,,
1555,66.3,181.1,0,August,,
1556,66.3,182.1,0,August,,
1557,66.3,183.1,0,August,,
1558,66.3,184.1,0,August,,
1559,66.3,185.1,0,August,,
1560,66.3,186.1,0,August,,
1561,66.3,187.1,0,August,,
1562,66.3,188.1,0,August,,
1563,66.3,189.1,0,August,,
1564,66.3,190.1,0,August,,
1565,66.3,191.1,0,August,,
1566,66.3,192.1,0,August,,
1567,66.3,193.1,0,August,,
1568,66.3,194.1,0,August,,
1569,66.3,195.1,0,August,,
1570,66.3,196.1,0,August,,
1571,66.3,197.1,0,August,,
1572,66.3,198.1,0,August,,
1573,66.3,199.1,0,August,,
1574,66.3,200.1,0,August,,
1575,66.3,201.1,0,August,,
3151,52.3,181.1,0,February,,
3152,52.3,182.1,0,February,,
3153,52.3,183.1,0,February,,
3154,52.3,184.1,0,February,,
3155,52.3,185.1,0,February,,
3156,52.3,186.1,0,February,,
3157,52.3,187.1,0,February,,
3158,52.3,188.1,0,February,,
3159,52.3,189.1,0,February,,
3160,52.3,190.1,0,February,,
3161,52.3,191.1,0,February,,
3162,52.3,192.1,0,February,,
3163,52.3,193.1,0,February,,
3164,52.3,194.1,0,February,,
3165,52.3,195.1,0,February,,
3166,52.3,196.1,0,February,,
3167,52.3,197.1,0,February,,
3168,52.3,198.1,0,February,,
3169,52.3,199.1,0,February,,
3170,52.3,200.1,0,February,,
3171,52.3,201.1,0,February,,
3172,53.3,181.1,0,February,,
3173,53.3,182.1,0,February,,
3174,53.3,183.1,0,February,,
3175,53.3,184.1,0,February,,
3176,53.3,185.1,0,February,,
3177,53.3,186.1,0,February,,
3178,53.3,187.1,0,February,,
3179,53.3,188.1,0,February,,
3180,53.3,189.1,0,February,,
3181,53.3,190.1,0,February,,
3182,53.3,191.1,0,February,,
3183,53.3,192.1,0,February,,
3184,53.3,193.1,0,February,,
3185,53.3,194.1,0,February,,
3186,53.3,195.1,0,February,,
3187,53.3,196.1,0,February,,
3188,53.3,197.1,0,February,,
3189,53.3,198.1,0,February,,
3190,53.3,199.1,0,February,,
3191,53.3,200.1,0,February,,
3192,53.3,201.1,0,February,,
3193,54.3,181.1,0,February,,
3194,54.3,182.1,0,February,,
3195,54.3,183.1,0,February,,
3196,54.3,184.1,0,February,,
3197,54.3,185.1,0,February,,
3198,54.3,186.1,0,February,,
3199,54.3,187.1,0,February,,
3200,54.3,188.1,0,February,,
3201,54.3,189.1,0,February,,
3202,54.3,190.1,0,February,,
3203,54.3,191.1,0,February,,
3204,54.3,192.1,0,February,,
3205,54.3,193.1,0,February,,
3206,54.3,194.1,284.69,February,,
3207,54.3,195.1,5879.65,February,,
3208,54.3,196.1,254.69,February,,
3209,54.3,197.1,0,February,,
3210,54.3,198.1,0,February,,
3211,54.3,199.1,0,February,,
3212,54.3,200.1,0,February,,
3213,54.3,201.1,0,February,,
3214,55.3,181.1,0,February,,
3215,55.3,182.1,0,February,,
3216,55.3,183.1,0,February,,
3217,55.3,184.1,0,February,,
3218,55.3,185.1,0,February,,
3219,55.3,186.1,0,February,,
3220,55.3,187.1,0,February,,
3221,55.3,188.1,0,February,,
3222,55.3,189.1,0,February,,
3223,55.3,190.1,278.92,February,,
3224,55.3,191.1,0,February,,
3225,55.3,192.1,0,February,,
3226,55.3,193.1,3.44,February,,
3227,55.3,194.1,349.02,February,,
3228,55.3,195.1,2971.38,February,,
3229,55.3,196.1,29233.03,February,,
3230,55.3,197.1,90087.37,February,,
3231,55.3,198.1,0,February,,
3232,55.3,199.1,0,February,,
3233,55.3,200.1,0,February,,
3234,55.3,201.1,0,February,,
3235,56.3,181.1,0,February,,
3236,56.3,182.1,0,February,,
3237,56.3,183.1,0,February,,
3238,56.3,184.1,0,February,,
3239,56.3,185.1,0,February,,
3240,56.3,186.1,0,February,,
3241,56.3,187.1,0,February,,
3242,56.3,188.1,562302.21,February,,
3243,56.3,189.1,270.88,February,,
3244,56.3,190.1,0,February,,
3245,56.3,191.1,290541.39,February,,
3246,56.3,192.1,1901970.83,February,,
3247,56.3,193.1,4275793.79,February,,
3248,56.3,194.1,3117997.63,February,,
3249,56.3,195.1,383064.9,February,,
3250,56.3,196.1,555543.55,February,,
3251,56.3,197.1,1230.39,February,,
3252,56.3,198.1,0,February,,
3253,56.3,199.1,0,February,,
3254,56.3,200.1,0,February,,
3255,56.3,201.1,0,February,,
3256,57.3,181.1,0,February,,
3257,57.3,182.1,0,February,,
3258,57.3,183.1,0,February,,
3259,57.3,184.1,0,February,,
3260,57.3,185.1,0,February,,
3261,57.3,186.1,0,February,,
3262,57.3,187.1,0,February,,
3263,57.3,188.1,141672.23,February,,
3264,57.3,189.1,0,February,,
3265,57.3,190.1,0,February,,
3266,57.3,191.1,1560860.1,February,,
3267,57.3,192.1,2871401.68,February,,
3268,57.3,193.1,540182.77,February,,
3269,57.3,194.1,0,February,,
3270,57.3,195.1,0,February,,
3271,57.3,196.1,0,February,,
3272,57.3,197.1,0,February,,
3273,57.3,198.1,0,February,,
3274,57.3,199.1,0,February,,
3275,57.3,200.1,0,February,,
3276,57.3,201.1,0,February,,
3277,58.3,181.1,0,February,,
3278,58.3,182.1,0,February,,
3279,58.3,183.1,0,February,,
3280,58.3,184.1,0,February,,
3281,58.3,185.1,0,February,,
3282,58.3,186.1,0,February,,
3283,58.3,187.1,0,February,,
3284,58.3,188.1,0,February,,
3285,58.3,189.1,0,February,,
3286,58.3,190.1,0,February,,
3287,58.3,191.1,0,February,,
3288,58.3,192.1,0,February,,
3289,58.3,193.1,0,February,,
3290,58.3,194.1,0,February,,
3291,58.3,195.1,0,February,,
3292,58.3,196.1,0,February,,
3293,58.3,197.1,0,February,,
3294,58.3,198.1,0,February,,
3295,58.3,199.1,0,February,,
3296,58.3,200.1,0,February,,
3297,58.3,201.1,0,February,,
3298,59.3,181.1,0,February,,
3299,59.3,182.1,0,February,,
3300,59.3,183.1,0,February,,
3301,59.3,184.1,0,February,,
3302,59.3,185.1,0,February,,
3303,59.3,186.1,0,February,,
3304,59.3,187.1,0,February,,
3305,59.3,188.1,0,February,,
3306,59.3,189.1,0,February,,
3307,59.3,190.1,0,February,,
3308,59.3,191.1,0,February,,
3309,59.3,192.1,0,February,,
3310,59.3,193.1,0,February,,
3311,59.3,194.1,0,February,,
3312,59.3,195.1,0,February,,
3313,59.3,196.1,0,February,,
3314,59.3,197.1,0,February,,
3315,59.3,198.1,0,February,,
3316,59.3,199.1,0,February,,
3317,59.3,200.1,0,February,,
3318,59.3,201.1,0,February,,
3319,60.3,181.1,0,February,,
3320,60.3,182.1,0,February,,
3321,60.3,183.1,0,February,,
3322,60.3,184.1,0,February,,
3323,60.3,185.1,0,February,,
3324,60.3,186.1,0,February,,
3325,60.3,187.1,0,February,,
3326,60.3,188.1,0,February,,
3327,60.3,189.1,0,February,,
3328,60.3,190.1,0,February,,
3329,60.3,191.1,0,February,,
3330,60.3,192.1,0,February,,
3331,60.3,193.1,0,February,,
3332,60.3,194.1,0,February,,
3333,60.3,195.1,0,February,,
3334,60.3,196.1,0,February,,
3335,60.3,197.1,0,February,,
3336,60.3,198.1,0,February,,
3337,60.3,199.1,0,February,,
3338,60.3,200.1,0,February,,
3339,60.3,201.1,0,February,,
3340,61.3,181.1,0,February,,
3341,61.3,182.1,0,February,,
3342,61.3,183.1,0,February,,
3343,61.3,184.1,0,February,,
3344,61.3,185.1,0,February,,
3345,61.3,186.1,0,February,,
3346,61.3,187.1,0,February,,
3347,61.3,188.1,0,February,,
3348,61.3,189.1,0,February,,
3349,61.3,190.1,0,February,,
3350,61.3,191.1,0,February,,
3351,61.3,192.1,0,February,,
3352,61.3,193.1,0,February,,
3353,61.3,194.1,0,February,,
3354,61.3,195.1,0,February,,
3355,61.3,196.1,0,February,,
3356,61.3,197.1,0,February,,
3357,61.3,198.1,0,February,,
3358,61.3,199.1,0,February,,
3359,61.3,200.1,0,February,,
3360,61.3,201.1,0,February,,
3361,62.3,181.1,0,February,,
3362,62.3,182.1,0,February,,
3363,62.3,183.1,0,February,,
3364,62.3,184.1,0,February,,
3365,62.3,185.1,0,February,,
3366,62.3,186.1,0,February,,
3367,62.3,187.1,0,February,,
3368,62.3,188.1,0,February,,
3369,62.3,189.1,0,February,,
3370,62.3,190.1,0,February,,
3371,62.3,191.1,0,February,,
3372,62.3,192.1,0,February,,
3373,62.3,193.1,0,February,,
3374,62.3,194.1,0,February,,
3375,62.3,195.1,0,February,,
3376,62.3,196.1,0,February,,
3377,62.3,197.1,0,February,,
3378,62.3,198.1,0,February,,
3379,62.3,199.1,0,February,,
3380,62.3,200.1,0,February,,
3381,62.3,201.1,0,February,,
3382,63.3,181.1,0,February,,
3383,63.3,182.1,0,February,,
3384,63.3,183.1,0,February,,
3385,63.3,184.1,0,February,,
3386,63.3,185.1,0,February,,
3387,63.3,186.1,0,February,,
3388,63.3,187.1,0,February,,
3389,63.3,188.1,0,February,,
3390,63.3,189.1,0,February,,
3391,63.3,190.1,0,February,,
3392,63.3,191.1,0,February,,
3393,63.3,192.1,0,February,,
3394,63.3,193.1,0,February,,
3395,63.3,194.1,0,February,,
3396,63.3,195.1,0,February,,
3397,63.3,196.1,0,February,,
3398,63.3,197.1,0,February,,
3399,63.3,198.1,0,February,,
3400,63.3,199.1,0,February,,
3401,63.3,200.1,0,February,,
3402,63.3,201.1,0,February,,
3403,64.3,181.1,0,February,,
3404,64.3,182.1,0,February,,
3405,64.3,183.1,0,February,,
3406,64.3,184.1,0,February,,
3407,64.3,185.1,0,February,,
3408,64.3,186.1,0,February,,
3409,64.3,187.1,0,February,,
3410,64.3,188.1,0,February,,
3411,64.3,189.1,0,February,,
3412,64.3,190.1,0,February,,
3413,64.3,191.1,0,February,,
3414,64.3,192.1,0,February,,
3415,64.3,193.1,0,February,,
3416,64.3,194.1,0,February,,
3417,64.3,195.1,0,February,,
3418,64.3,196.1,0,February,,
3419,64.3,197.1,0,February,,
3420,64.3,198.1,0,February,,
3421,64.3,199.1,0,February,,
3422,64.3,200.1,0,February,,
3423,64.3,201.1,0,February,,
3424,65.3,181.1,0,February,,
3425,65.3,182.1,0,February,,
3426,65.3,183.1,0,February,,
3427,65.3,184.1,0,February,,
3428,65.3,185.1,0,February,,
3429,65.3,186.1,0,February,,
3430,65.3,187.1,0,February,,
3431,65.3,188.1,0,February,,
3432,65.3,189.1,0,February,,
3433,65.3,190.1,0,February,,
3434,65.3,191.1,0,February,,
3435,65.3,192.1,0,February,,
3436,65.3,193.1,0,February,,
3437,65.3,194.1,0,February,,
3438,65.3,195.1,0,February,,
3439,65.3,196.1,0,February,,
3440,65.3,197.1,0,February,,
3441,65.3,198.1,0,February,,
3442,65.3,199.1,0,February,,
3443,65.3,200.1,0,February,,
3444,65.3,201.1,0,February,,
3445,66.3,181.1,0,February,,
3446,66.3,182.1,0,February,,
3447,66.3,183.1,0,February,,
3448,66.3,184.1,0,February,,
3449,66.3,185.1,0,February,,
3450,66.3,186.1,0,February,,
3451,66.3,187.1,0,February,,
3452,66.3,188.1,0,February,,
3453,66.3,189.1,0,February,,
3454,66.3,190.1,0,February,,
3455,66.3,191.1,0,February,,
3456,66.3,192.1,0,February,,
3457,66.3,193.1,0,February,,
3458,66.3,194.1,0,February,,
3459,66.3,195.1,0,February,,
3460,66.3,196.1,0,February,,
3461,66.3,197.1,0,February,,
3462,66.3,198.1,0,February,,
3463,66.3,199.1,0,February,,
3464,66.3,200.1,0,February,,
3465,66.3,201.1,0,February,,
3466,52.3,181.1,0,January,,
3467,52.3,182.1,0,January,,
3468,52.3,183.1,0,January,,
3469,52.3,184.1,0,January,,
3470,52.3,185.1,0,January,,
3471,52.3,186.1,0,January,,
3472,52.3,187.1,0,January,,
3473,52.3,188.1,0,January,,
3474,52.3,189.1,0,January,,
3475,52.3,190.1,0,January,,
3476,52.3,191.1,0,January,,
3477,52.3,192.1,0,January,,
3478,52.3,193.1,0,January,,
3479,52.3,194.1,0,January,,
3480,52.3,195.1,0,January,,
3481,52.3,196.1,0,January,,
3482,52.3,197.1,0,January,,
3483,52.3,198.1,0,January,,
3484,52.3,199.1,0,January,,
3485,52.3,200.1,0,January,,
3486,52.3,201.1,0,January,,
3487,53.3,181.1,0,January,,
3488,53.3,182.1,0,January,,
3489,53.3,183.1,0,January,,
3490,53.3,184.1,0,January,,
3491,53.3,185.1,0,January,,
3492,53.3,186.1,0,January,,
3493,53.3,187.1,0,January,,
3494,53.3,188.1,0,January,,
3495,53.3,189.1,0,January,,
3496,53.3,190.1,0,January,,
3497,53.3,191.1,0,January,,
3498,53.3,192.1,0,January,,
3499,53.3,193.1,0,January,,
3500,53.3,194.1,0,January,,
3501,53.3,195.1,0,January,,
3502,53.3,196.1,0,January,,
3503,53.3,197.1,0,January,,
3504,53.3,198.1,0,January,,
3505,53.3,199.1,0,January,,
3506,53.3,200.1,0,January,,
3507,53.3,201.1,0,January,,
3508,54.3,181.1,0,January,,
3509,54.3,182.1,0,January,,
3510,54.3,183.1,0,January,,
3511,54.3,184.1,0,January,,
3512,54.3,185.1,0,January,,
3513,54.3,186.1,0,January,,
3514,54.3,187.1,0,January,,
3515,54.3,188.1,0,January,,
3516,54.3,189.1,0,January,,
3517,54.3,190.1,0,January,,
3518,54.3,191.1,0,January,,
3519,54.3,192.1,0,January,,
3520,54.3,193.1,0,January,,
3521,54.3,194.1,466.42,January,,
3522,54.3,195.1,2258.48,January,,
3523,54.3,196.1,0,January,,
3524,54.3,197.1,0,January,,
3525,54.3,198.1,0,January,,
3526,54.3,199.1,0,January,,
3527,54.3,200.1,0,January,,
3528,54.3,201.1,0,January,,
3529,55.3,181.1,0,January,,
3530,55.3,182.1,0,January,,
3531,55.3,183.1,0,January,,
3532,55.3,184.1,0,January,,
3533,55.3,185.1,0,January,,
3534,55.3,186.1,0,January,,
3535,55.3,187.1,0,January,,
3536,55.3,188.1,0,January,,
3537,55.3,189.1,0,January,,
3538,55.3,190.1,0,January,,
3539,55.3,191.1,0,January,,
3540,55.3,192.1,0,January,,
3541,55.3,193.1,0,January,,
3542,55.3,194.1,0,January,,
3543,55.3,195.1,608.77,January,,
3544,55.3,196.1,2613.87,January,,
3545,55.3,197.1,12695.25,January,,
3546,55.3,198.1,0,January,,
3547,55.3,199.1,0,January,,
3548,55.3,200.1,0,January,,
3549,55.3,201.1,0,January,,
3550,56.3,181.1,0,January,,
3551,56.3,182.1,0,January,,
3552,56.3,183.1,0,January,,
3553,56.3,184.1,0,January,,
