#	styr																																																									
1961																																																										
#	endyr																																																									
2021																																																										
#	nages																																																									
21																																																										
#	a_b	
0.00618	3.1765																																																									
0.00505	3.2243																																																									
#	nfsh																																																									
1																																																										
#catch_biom
514	514	514	514	514	2469	2276	1697	1315	1886	1185	4477	10007	4883	2776	3045	9449	8409	7579	7848	7433	4639	6331	3457	1539	1221	4963	5138	2584	7706	10034	15970	15559	23560	18428	22583	16319	12975	16207	24252	19964	21231	29994	15304	19770	27653	25494	29293	24937	24094	31009	20566	21608	36294	30000	30000	30000	30000	30000	30000	30000
#	nyrs_fsh_combined_sex_age																																																							
0																																																										
#	nyrs_fsh_split_sex_age																																																							
0																																																										
#	yrs_fsh_age_combined
#	yrs_fsh_age_split
																																																										
#	oac_fsh
																																																										
#	wt_fsh
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
0.001	0.1	0.168	0.392	0.614	0.836	1.056	1.276	1.495	1.712	1.929	2.145	2.36	2.574	2.786	2.998	3.21	3.42	3.629	3.837	4.805	0.001	0.07	0.212	0.339	0.452	0.553	0.642	0.722	0.794	0.857	0.914	0.965	1.01	1.05	1.085	1.117	1.146	1.171	1.194	1.214	1.261
