"","Year","ADFG_STAT_AREA_CODE","Catch","Longitude","Latitude"
"1948","1997","625730","0",-162.5,57.75
"1949","1997","625800","0",-162.5,58.25
"1950","1997","625831","0",-162.5,58.75
"1951","1997","625901","0",-162.5,59.25
"1952","1997","635431","0",-163.5,54.75
"1953","1997","635501","0",-163.5,55.25
"1954","1997","635503","0",-163.5,55.25
"1955","1997","635504","0",-163.5,55.25
"1956","1997","635530","250.528",-163.5,55.75
"1957","1997","635600","357.758",-163.5,56.25
"1958","1997","635630","472.636",-163.5,56.75
"1959","1997","635700","7661.635",-163.5,57.25
"1960","1997","635730","6673.498",-163.5,57.75
"1961","1997","635800","7057.847",-163.5,58.25
"1962","1997","635830","1673.005",-163.5,58.75
"1963","1997","635900","14673.51195",-163.5,59.25
"1964","1997","635931","18566.29554",-163.5,59.75
"1965","1997","645410","3412.00785",-164.5,54.75
"1966","1997","645411","6862.66821",-164.5,54.75
"1967","1997","645433","13230.777258855",-164.5,54.75
"1968","1997","645434","3286.64882957",-164.5,54.75
"1969","1997","645435","11180.810671947",-164.5,54.75
"1970","1997","645500","2843.104389889",-164.5,55.25
"1971","1997","645501","5280.01699",-164.5,55.25
"1972","1997","645502","1669.382350019",-164.5,55.25
"1973","1997","645530","0",-164.5,55.75
"1974","1997","645600","0",-164.5,56.25
"1975","1997","645630","0",-164.5,56.75
"1976","1997","645700","0",-164.5,57.25
"1977","1997","645730","0",-164.5,57.75
"1978","1997","645800","0",-164.5,58.25
"1979","1997","645830","0",-164.5,58.75
"1980","1997","645900","0",-164.5,59.25
"1981","1997","645931","0",-164.5,59.75
"1982","1997","655406","0",-165.5,54.25
"1983","1997","655407","0",-165.5,54.25
"1984","1997","655408","0",-165.5,54.25
"1985","1997","655409","4163.056",-165.5,54.25
"1986","1997","655410","5314.948",-165.5,54.75
"1987","1997","655411","6436.451",-165.5,54.75
"1988","1997","655430","3385.322",-165.5,54.75
"1989","1997","655431","1306.849",-165.5,54.75
"1990","1997","655500","3757.882",-165.5,55.25
"1991","1997","655501","266.792",-165.5,55.25
"1992","1997","655530","1056.65895",-165.5,55.75
"1993","1997","655600","12483.61668",-165.5,56.25
"1994","1997","655630","3754.80703",-165.5,56.75
"1995","1997","655700","654.6581",-165.5,57.25
"1996","1997","655730","7042.73153",-165.5,57.75
"1997","1997","655800","5137.58207",-165.5,58.25
"1998","1997","655830","9237.67215",-165.5,58.75
"1999","1997","655900","5365.85885",-165.5,59.25
"2000","1997","655931","4561.07646",-165.5,59.75
"2001","1997","665335","1019.12155",-166.5,53.75
"2002","1997","665336","0",-166.5,53.75
"2003","1997","665337","0",-166.5,53.75
"2004","1997","665401","0",-166.5,54.25
"2005","1997","665403","0",-166.5,54.25
"2006","1997","665404","0",-166.5,54.25
"2007","1997","665430","0",-166.5,54.75
"2008","1997","665500","0",-166.5,55.25
"2009","1997","665530","0",-166.5,55.75
"2010","1997","665600","0",-166.5,56.25
"2011","1997","665630","0",-166.5,56.75
"2012","1997","665700","0",-166.5,57.25
"2013","1997","665730","0",-166.5,57.75
"2014","1997","665800","3367.169",-166.5,58.25
"2015","1997","665830","3587.069",-166.5,58.75
"2016","1997","665900","3920.351",-166.5,59.25
"2017","1997","666401","2613.809",-166.5,64.25
"2018","1997","666402","313.188",-166.5,64.25
"2019","1997","675304","1485.735",-167.5,53.25
"2020","1997","675305","2096.083",-167.5,53.25
"2021","1997","675331","1695.04979",-167.5,53.75
"2022","1997","675332","1649.20736",-167.5,53.75
"2023","1997","675334","6318.52188",-167.5,53.75
"2024","1997","675400","732.65619",-167.5,54.25
"2025","1997","675430","2808.76087",-167.5,54.75
"2026","1997","675500","1219.36947",-167.5,55.25
"2027","1997","675530","2438.238248115",-167.5,55.75
"2028","1997","675600","12203.01222",-167.5,56.25
"2029","1997","675630","2370.98451",-167.5,56.75
"2030","1997","675700","118.75275",-167.5,57.25
"2031","1997","675730","0",-167.5,57.75
"2032","1997","675800","0",-167.5,58.25
"2033","1997","675830","0",-167.5,58.75
"2034","1997","675900","0",-167.5,59.25
"2035","1997","675932","0",-167.5,59.75
"2036","1997","676300","0",-167.5,63.25
"2037","1997","685303","0",-168.5,53.25
"2038","1997","685304","0",-168.5,53.25
"2039","1997","685333","0",-168.5,53.75
"2040","1997","685400","0",-168.5,54.25
"2041","1997","685430","0",-168.5,54.75
"2042","1997","685500","0",-168.5,55.25
"2043","1997","685530","68.769",-168.5,55.75
"2044","1997","685600","87.083",-168.5,56.25
"2045","1997","685630","71.725",-168.5,56.75
"2046","1997","685700","675.772",-168.5,57.25
"2047","1997","685730","436.347",-168.5,57.75
"2048","1997","685800","308.156",-168.5,58.25
"2049","1997","685830","3281.1",-168.5,58.75
"2050","1997","685900","167.68857",-168.5,59.25
"2051","1997","685930","53.09095",-168.5,59.75
"2052","1997","686230","681.68661",-168.5,62.75
"2053","1997","686301","19.68068",-168.5,63.25
"2054","1997","686302","12.20388",-168.5,63.25
"2055","1997","686330","20.44556",-168.5,63.75
"2056","1997","686400","1175.02387",-168.5,64.25
"2057","1997","686500","29.08901",-168.5,65.25
"2058","1997","686531","210.45821",-168.5,65.75
"2059","1997","695238","1805.7401",-169.5,52.75
"2060","1997","695330","0",-169.5,53.75
"2061","1997","695530","0",-169.5,55.75
"2062","1997","695600","0",-169.5,56.25
"2063","1997","695631","0",-169.5,56.75
"2064","1997","695632","0",-169.5,56.75
"2065","1997","695700","0",-169.5,57.25
"2066","1997","695701","0",-169.5,57.25
"2067","1997","695730","0",-169.5,57.75
"2068","1997","695800","0",-169.5,58.25
"2069","1997","695830","0",-169.5,58.75
"2070","1997","695900","0",-169.5,59.25
"2071","1997","695930","0",-169.5,59.75
"2072","1997","696000","116.462",-169.5,60.25
"2073","1997","696030","0",-169.5,60.75
"2074","1997","696130","6.105",-169.5,61.75
"2075","1997","696231","1713.077",-169.5,62.75
"2076","1997","696301","1880.273",-169.5,63.25
"2077","1997","696330","148.895",-169.5,63.75
"2078","1997","696400","1085.026",-169.5,64.25
"2079","1997","696430","180.61956",-169.5,64.75
"2080","1997","696500","1504.34587",-169.5,65.25
"2081","1997","705200","6.86592",-170.5,52.25
"2082","1997","705231","2.46515",-170.5,52.75
"2083","1997","705232","0",-170.5,52.75
"2084","1997","705300","32.71993",-170.5,53.25
"2085","1997","705600","536.83501",-170.5,56.25
"2086","1997","705630","5.22794",-170.5,56.75
"2087","1997","705701","3906.40396",-170.5,57.25
"2088","1997","705703","1104.73718",-170.5,57.25
"2089","1997","705730","0",-170.5,57.75
"2090","1997","705800","0",-170.5,58.25
"2091","1997","705830","0",-170.5,58.75
"2092","1997","705900","0",-170.5,59.25
"2093","1997","705930","0",-170.5,59.75
"2094","1997","706000","0",-170.5,60.25
"2095","1997","706030","0",-170.5,60.75
"2096","1997","706100","0",-170.5,61.25
"2097","1997","706130","0",-170.5,61.75
"2098","1997","706200","0",-170.5,62.25
"2099","1997","706230","0",-170.5,62.75
"2100","1997","706301","0",-170.5,63.25
"2101","1997","706331","0",-170.5,63.75
"2102","1997","706332","31.328",-170.5,63.75
"2103","1997","706400","0",-170.5,64.25
"2104","1997","706430","5.133",-170.5,64.75
"2105","1997","715130","2.447",-171.5,51.75
"2106","1997","715202","22.116",-171.5,52.25
"2107","1997","715231","0",-171.5,52.75
"2108","1997","715600","1.72639",-171.5,56.25
"2109","1997","715630","274.88429",-171.5,56.75
"2110","1997","715700","17.61717",-171.5,57.25
"2111","1997","715730","3.97879",-171.5,57.75
"2112","1997","715800","0",-171.5,58.25
"2113","1997","715830","29.62985",-171.5,58.75
"2114","1997","715900","165.42179",-171.5,59.25
"2115","1997","715930","2.4874",-171.5,59.75
"2116","1997","716000","6639.3493",-171.5,60.25
"2117","1997","716030","802.37851",-171.5,60.75
"2118","1997","716100","0",-171.5,61.25
"2119","1997","716130","0",-171.5,61.75
"2120","1997","716200","0",-171.5,62.25
"2121","1997","716230","0",-171.5,62.75
"2122","1997","716331","0",-171.5,63.75
"2123","1997","716400","0",-171.5,64.25
"2124","1997","716430","0",-171.5,64.75
"2125","1997","725201","0",-172.5,52.25
"2126","1997","725600","0",-172.5,56.25
"2127","1997","725630","0",-172.5,56.75
"2128","1997","725700","0",-172.5,57.25
"2129","1997","725730","0",-172.5,57.75
"2130","1997","725800","0",-172.5,58.25
"2131","1997","725830","0",-172.5,58.75
"2132","1997","725900","0",-172.5,59.25
"2133","1997","725930","0",-172.5,59.75
"2134","1997","726001","0",-172.5,60.25
"2135","1997","726002","0",-172.5,60.25
"2136","1997","726003","0",-172.5,60.25
"2137","1997","726031","0",-172.5,60.75
"2138","1997","726032","0",-172.5,60.75
"2139","1997","726100","8.21424",-172.5,61.25
"2140","1997","726130","0",-172.5,61.75
"2141","1997","726200","0",-172.5,62.25
"2142","1997","726230","0",-172.5,62.75
"2143","1997","726300","0",-172.5,63.25
"2144","1997","726330","0",-172.5,63.75
"2145","1997","735201","0.60641",-173.5,52.25
"2146","1997","735630","0",-173.5,56.75
"2147","1997","735700","0",-173.5,57.25
"2148","1997","735730","0",-173.5,57.75
"2149","1997","735800","0",-173.5,58.25
"2150","1997","735830","0",-173.5,58.75
"2151","1997","735900","0",-173.5,59.25
"2152","1997","735930","0",-173.5,59.75
"2153","1997","736001","0",-173.5,60.25
"2154","1997","736031","0",-173.5,60.75
"2155","1997","736032","0",-173.5,60.75
"2156","1997","736100","0",-173.5,61.25
"2157","1997","736130","0",-173.5,61.75
"2158","1997","736200","0",-173.5,62.25
"2159","1997","736230","0",-173.5,62.75
"2160","1997","745131","0.019",-174.5,51.75
"2161","1997","745132","0",-174.5,51.75
"2162","1997","745201","0.004",-174.5,52.25
"2163","1997","745202","0.038",-174.5,52.25
"2164","1997","745205","0.001",-174.5,52.25
"2165","1997","745206","0",-174.5,52.25
"2166","1997","745700","0",-174.5,57.25
"2167","1997","745730","0",-174.5,57.75
"2168","1997","745800","0.001",-174.5,58.25
"2169","1997","745830","0",-174.5,58.75
"2170","1997","745900","0",-174.5,59.25
"2171","1997","745930","0",-174.5,59.75
"2172","1997","746000","0.000427616",-174.5,60.25
"2173","1997","746030","0.00346671",-174.5,60.75
"2174","1997","746100","0.003318198",-174.5,61.25
"2175","1997","746130","0",-174.5,61.75
"2176","1997","746200","0",-174.5,62.25
"2177","1997","746230","0",-174.5,62.75
"2178","1997","755132","0",-175.5,51.75
"2179","1997","755134","0",-175.5,51.75
"2180","1997","755135","0",-175.5,51.75
"2181","1997","755201","0",-175.5,52.25
"2182","1997","755203","0",-175.5,52.25
"2183","1997","755206","0",-175.5,52.25
"2184","1997","755207","0",-175.5,52.25
"2185","1997","755208","0",-175.5,52.25
"2186","1997","755800","0",-175.5,58.25
"2187","1997","755830","0",-175.5,58.75
"2188","1997","755900","0",-175.5,59.25
"2189","1997","755930","0",-175.5,59.75
"2190","1997","756000","0",-175.5,60.25
"2191","1997","756030","0",-175.5,60.75
"2192","1997","756100","0",-175.5,61.25
"2193","1997","756130","0",-175.5,61.75
"2194","1997","756200","0",-175.5,62.25
"2195","1997","765132","0",-176.5,51.75
"2196","1997","765137","0",-176.5,51.75
"2197","1997","765138","0.004",-176.5,51.75
"2198","1997","765139","0",-176.5,51.75
"2199","1997","765141","0",-176.5,51.75
"2200","1997","765144","0",-176.5,51.75
"2201","1997","765147","0",-176.5,51.75
"2202","1997","765148","0",-176.5,51.75
"2203","1997","765203","0",-176.5,52.25
"2204","1997","765204","7.72e-05",-176.5,52.25
"2205","1997","765206","0",-176.5,52.25
"2206","1997","765830","0",-176.5,58.75
"2207","1997","765900","0",-176.5,59.25
"2208","1997","765930","0",-176.5,59.75
"2209","1997","766000","0",-176.5,60.25
"2210","1997","766030","0",-176.5,60.75
"2211","1997","766100","0",-176.5,61.25
"2212","1997","766130","0",-176.5,61.75
"2213","1997","775130","0",-177.5,51.75
"2214","1997","775131","0",-177.5,51.75
"2215","1997","775132","0",-177.5,51.75
"2216","1997","775133","0",-177.5,51.75
"2217","1997","775134","0",-177.5,51.75
"2218","1997","775135","0",-177.5,51.75
"2219","1997","775137","0",-177.5,51.75
"2220","1997","775138","0",-177.5,51.75
"2221","1997","775830","0.015",-177.5,58.75
"2222","1997","775900","0",-177.5,59.25
"2223","1997","775930","0.002",-177.5,59.75
"2224","1997","776000","0",-177.5,60.25
"2225","1997","776030","0",-177.5,60.75
"2226","1997","776100","0.001332954",-177.5,61.25
"2227","1997","785102","0",-178.5,51.25
"2228","1997","785131","0",-178.5,51.75
"2229","1997","785132","0",-178.5,51.75
"2230","1997","785134","0",-178.5,51.75
"2231","1997","785830","0.237957938",-178.5,58.75
"2232","1997","785900","0.003833057",-178.5,59.25
"2233","1997","785930","0.001845063",-178.5,59.75
"2234","1997","786000","0",-178.5,60.25
"2235","1997","786030","0",-178.5,60.75
"2236","1997","795102","0",-179.5,51.25
"2237","1997","795131","0",-179.5,51.75
"2238","1997","795230","0",-179.5,52.75
"2239","1997","796000","0",-179.5,60.25
"2240","1997","805103","0",-180.5,51.25
"2241","1997","815131","0",-181.5,51.75
"2242","1997","835530","0",-183.5,55.75
"2243","1997","855200","0",-185.5,52.25
"2244","1997","855232","0",-185.5,52.75
"2245","1997","865203","0",-186.5,52.25
"2246","1997","865233","0.021",-186.5,52.75
"2247","1997","875232","1.058",-187.5,52.75
"2248","1998","595632","43.774",-159.5,56.75
"2249","1998","595801","0.036",-159.5,58.25
"2250","1998","595802","0.764",-159.5,58.25
"2251","1998","595831","0.24",-159.5,58.75
"2252","1998","595832","0.218",-159.5,58.75
"2253","1998","605534","0.17420553",-160.5,55.75
"2254","1998","605601","0.170349828",-160.5,56.25
"2255","1998","605630","1.192301391",-160.5,56.75
"2256","1998","605700","0.935435075",-160.5,57.25
"2257","1998","605730","0.32481",-160.5,57.75
"2258","1998","615601","0.02128",-161.5,56.25
"2259","1998","615630","0.329493931",-161.5,56.75
"2260","1998","615700","0.39219236",-161.5,57.25
"2261","1998","615730","0.19609",-161.5,57.75
"2262","1998","615800","5.676422395",-161.5,58.25
"2263","1998","625503","0",-162.5,55.25
"2264","1998","625504","0",-162.5,55.25
"2265","1998","625531","0",-162.5,55.75
"2266","1998","625600","0",-162.5,56.25
"2267","1998","625630","0",-162.5,56.75
"2268","1998","625700","0",-162.5,57.25
"2269","1998","625730","0",-162.5,57.75
"2270","1998","625800","0",-162.5,58.25
"2271","1998","625831","0",-162.5,58.75
"2272","1998","625901","0",-162.5,59.25
"2273","1998","635431","0",-163.5,54.75
"2274","1998","635501","0",-163.5,55.25
"2275","1998","635503","0",-163.5,55.25
"2276","1998","635504","0",-163.5,55.25
"2277","1998","635530","0.006",-163.5,55.75
"2278","1998","635600","0",-163.5,56.25
"2279","1998","635630","0.066",-163.5,56.75
"2280","1998","635700","0",-163.5,57.25
"2281","1998","635730","0",-163.5,57.75
"2282","1998","635800","7.28e-05",-163.5,58.25
"2283","1998","635830","0",-163.5,58.75
"2284","1998","635900","0.063947081",-163.5,59.25
"2285","1998","635931","0",-163.5,59.75
"2286","1998","645410","0.083189577",-164.5,54.75
"2287","1998","645411","0",-164.5,54.75
"2288","1998","645433","0.040195979",-164.5,54.75
"2289","1998","645434","0.619394157",-164.5,54.75
"2290","1998","645435","0.21807238",-164.5,54.75
"2291","1998","645500","0.2024998",-164.5,55.25
"2292","1998","645501","0",-164.5,55.25
"2293","1998","645502","0",-164.5,55.25
"2294","1998","645530","0",-164.5,55.75
"2295","1998","645600","0",-164.5,56.25
"2296","1998","645630","0",-164.5,56.75
"2297","1998","645700","0",-164.5,57.25
"2298","1998","645730","0",-164.5,57.75
"2299","1998","645800","0",-164.5,58.25
"2300","1998","645830","0",-164.5,58.75
"2301","1998","645900","0",-164.5,59.25
"2302","1998","645931","0",-164.5,59.75
"2303","1998","655406","0",-165.5,54.25
"2304","1998","655407","0",-165.5,54.25
"2305","1998","655408","0",-165.5,54.25
"2306","1998","655409","0",-165.5,54.25
"2307","1998","655410","0",-165.5,54.75
"2308","1998","655411","0.008",-165.5,54.75
"2309","1998","655430","0",-165.5,54.75
"2310","1998","655431","0",-165.5,54.75
"2311","1998","655500","0",-165.5,55.25
"2312","1998","655501","0",-165.5,55.25
"2313","1998","655530","0",-165.5,55.75
"2314","1998","655600","0",-165.5,56.25
"2315","1998","655630","0.004747293",-165.5,56.75
"2316","1998","655700","0",-165.5,57.25
"2317","1998","655730","0.275755979",-165.5,57.75
"2318","1998","655800","0",-165.5,58.25
"2319","1998","655830","0.010273124",-165.5,58.75
"2320","1998","655900","0",-165.5,59.25
"2321","1998","655931","0",-165.5,59.75
"2322","1998","665335","0",-166.5,53.75
"2323","1998","665336","0",-166.5,53.75
"2324","1998","665337","0",-166.5,53.75
"2325","1998","665401","0",-166.5,54.25
"2326","1998","665403","0",-166.5,54.25
"2327","1998","665404","0",-166.5,54.25
"2328","1998","665430","0",-166.5,54.75
"2329","1998","665500","0",-166.5,55.25
"2330","1998","665530","0",-166.5,55.75
"2331","1998","665600","0",-166.5,56.25
"2332","1998","665630","0",-166.5,56.75
"2333","1998","665700","0.035",-166.5,57.25
"2334","1998","665730","0.025",-166.5,57.75
"2335","1998","665800","0.664",-166.5,58.25
"2336","1998","665830","0.217",-166.5,58.75
"2337","1998","665900","0.127",-166.5,59.25
"2338","1998","666401","0.011",-166.5,64.25
"2339","1998","666402","0.041",-166.5,64.25
"2340","1998","675304","3.63e-05",-167.5,53.25
"2341","1998","675305","0.02423",-167.5,53.25
"2342","1998","675331","0.513801437",-167.5,53.75
"2343","1998","675332","0.013897412",-167.5,53.75
"2344","1998","675334","0.114532114",-167.5,53.75
"2345","1998","675400","0.1628",-167.5,54.25
"2346","1998","675430","0.644059073",-167.5,54.75
"2347","1998","675500","1.476506024",-167.5,55.25
"2348","1998","675530","0",-167.5,55.75
"2349","1998","675600","0",-167.5,56.25
"2350","1998","675630","0",-167.5,56.75
"2351","1998","675700","0",-167.5,57.25
"2352","1998","675730","0",-167.5,57.75
"2353","1998","675800","0",-167.5,58.25
"2354","1998","675830","0",-167.5,58.75
"2355","1998","675900","0",-167.5,59.25
"2356","1998","675932","0",-167.5,59.75
"2357","1998","676300","0",-167.5,63.25
"2358","1998","685303","0",-168.5,53.25
"2359","1998","685304","0",-168.5,53.25
"2360","1998","685333","0",-168.5,53.75
"2361","1998","685400","0",-168.5,54.25
"2362","1998","685430","0",-168.5,54.75
"2363","1998","685500","0",-168.5,55.25
"2364","1998","685530","0.002",-168.5,55.75
"2365","1998","685600","0",-168.5,56.25
"2366","1998","685630","0.007",-168.5,56.75
"2367","1998","685700","0",-168.5,57.25
"2368","1998","685730","0",-168.5,57.75
"2369","1998","685800","0",-168.5,58.25
"2370","1998","685830","3e-04",-168.5,58.75
"2371","1998","685900","0.041",-168.5,59.25
"2372","1998","685930","0.0151353",-168.5,59.75
"2373","1998","686230","0.004974777",-168.5,62.75
"2374","1998","686301","0.56862",-168.5,63.25
"2375","1998","686302","1.662608288",-168.5,63.25
"2376","1998","686330","0.012323189",-168.5,63.75
"2377","1998","686400","0",-168.5,64.25
"2378","1998","686500","0.005761426",-168.5,65.25
"2379","1998","686531","0",-168.5,65.75
"2380","1998","695238","0",-169.5,52.75
"2381","1998","695330","0",-169.5,53.75
"2382","1998","695530","0",-169.5,55.75
"2383","1998","695600","0",-169.5,56.25
"2384","1998","695631","0",-169.5,56.75
"2385","1998","695632","0",-169.5,56.75
"2386","1998","695700","0",-169.5,57.25
"2387","1998","695701","0",-169.5,57.25
"2388","1998","695730","0",-169.5,57.75
"2389","1998","695800","0",-169.5,58.25
"2390","1998","695830","0",-169.5,58.75
"2391","1998","695900","0",-169.5,59.25
"2392","1998","695930","0.082",-169.5,59.75
"2393","1998","696000","0",-169.5,60.25
"2394","1998","696030","0",-169.5,60.75
"2395","1998","696130","0",-169.5,61.75
"2396","1998","696231","0.226",-169.5,62.75
"2397","1998","696301","0.005",-169.5,63.25
"2398","1998","696330","0.004",-169.5,63.75
"2399","1998","696400","0.00691",-169.5,64.25
"2400","1998","696430","0.11797",-169.5,64.75
"2401","1998","696500","0.00274",-169.5,65.25
"2402","1998","705200","0.72219",-170.5,52.25
"2403","1998","705231","0",-170.5,52.75
"2404","1998","705232","0.003245435",-170.5,52.75
"2405","1998","705300","0.191255611",-170.5,53.25
"2406","1998","705600","0.15931907",-170.5,56.25
"2407","1998","705630","0",-170.5,56.75
"2408","1998","705701","0",-170.5,57.25
"2409","1998","705703","0",-170.5,57.25
"2410","1998","705730","0",-170.5,57.75
"2411","1998","705800","0",-170.5,58.25
"2412","1998","705830","0",-170.5,58.75
"2413","1998","705900","0",-170.5,59.25
"2414","1998","705930","0",-170.5,59.75
"2415","1998","706000","0",-170.5,60.25
"2416","1998","706030","0",-170.5,60.75
"2417","1998","706100","0",-170.5,61.25
"2418","1998","706130","0",-170.5,61.75
"2419","1998","706200","0",-170.5,62.25
"2420","1998","706230","11.915",-170.5,62.75
"2421","1998","706301","19.824",-170.5,63.25
"2422","1998","706331","5.286",-170.5,63.75
"2423","1998","706332","23.964",-170.5,63.75
"2424","1998","706400","1733.561",-170.5,64.25
"2425","1998","706430","12424.97",-170.5,64.75
"2426","1998","715130","3396.702",-171.5,51.75
"2427","1998","715202","1635.927132914",-171.5,52.25
"2428","1998","715231","1340.527424117",-171.5,52.75
"2429","1998","715600","117.31162",-171.5,56.25
"2430","1998","715630","4719.03884",-171.5,56.75
"2431","1998","715700","176.275891227",-171.5,57.25
"2432","1998","715730","5.79307",-171.5,57.75
"2433","1998","715800","37.432065338",-171.5,58.25
"2434","1998","715830","418.343846979",-171.5,58.75
"2435","1998","715900","1959.389981213",-171.5,59.25
"2436","1998","715930","19.434141452",-171.5,59.75
"2437","1998","716000","0",-171.5,60.25
"2438","1998","716030","0",-171.5,60.75
"2439","1998","716100","0",-171.5,61.25
"2440","1998","716130","0",-171.5,61.75
"2441","1998","716200","0",-171.5,62.25
"2442","1998","716230","0",-171.5,62.75
"2443","1998","716331","0",-171.5,63.75
"2444","1998","716400","0",-171.5,64.25
"2445","1998","716430","0",-171.5,64.75
"2446","1998","725201","0",-172.5,52.25
"2447","1998","725600","0",-172.5,56.25
"2448","1998","725630","0",-172.5,56.75
"2449","1998","725700","73.561",-172.5,57.25
"2450","1998","725730","301.644",-172.5,57.75
"2451","1998","725800","288.237",-172.5,58.25
"2452","1998","725830","2794.505",-172.5,58.75
"2453","1998","725900","9580.959",-172.5,59.25
"2454","1998","725930","2987.574",-172.5,59.75
"2455","1998","726001","4925.757",-172.5,60.25
"2456","1998","726002","1890.29224",-172.5,60.25
"2457","1998","726003","7539.3414",-172.5,60.25
"2458","1998","726031","4367.23435",-172.5,60.75
"2459","1998","726032","7724.63906",-172.5,60.75
"2460","1998","726100","14373.316409597",-172.5,61.25
"2461","1998","726130","4617.11236",-172.5,61.75
"2462","1998","726200","1505.859167191",-172.5,62.25
"2463","1998","726230","3480.146020044",-172.5,62.75
"2464","1998","726300","5304.570790532",-172.5,63.25
"2465","1998","726330","5479.709995082",-172.5,63.75
"2466","1998","735201","0",-173.5,52.25
"2467","1998","735630","0",-173.5,56.75
"2468","1998","735700","0",-173.5,57.25
"2469","1998","735730","0",-173.5,57.75
"2470","1998","735800","0",-173.5,58.25
"2471","1998","735830","0",-173.5,58.75
"2472","1998","735900","0",-173.5,59.25
"2473","1998","735930","0",-173.5,59.75
"2474","1998","736001","0",-173.5,60.25
"2475","1998","736031","0",-173.5,60.75
"2476","1998","736032","0",-173.5,60.75
"2477","1998","736100","0",-173.5,61.25
"2478","1998","736130","2649.781",-173.5,61.75
"2479","1998","736200","3554.918",-173.5,62.25
"2480","1998","736230","2605.22",-173.5,62.75
"2481","1998","745131","5676.734",-174.5,51.75
"2482","1998","745132","3200.99",-174.5,51.75
"2483","1998","745201","4102.968",-174.5,52.25
"2484","1998","745202","73.248",-174.5,52.25
"2485","1998","745205","97.85927",-174.5,52.25
"2486","1998","745206","3166.33816",-174.5,52.25
"2487","1998","745700","2073.76002",-174.5,57.25
"2488","1998","745730","1360.43502",-174.5,57.75
"2489","1998","745800","2688.57582",-174.5,58.25
"2490","1998","745830","6602.2135",-174.5,58.75
"2491","1998","745900","7798.85255",-174.5,59.25
"2492","1998","745930","4029.79652",-174.5,59.75
"2493","1998","746000","6261.43556",-174.5,60.25
"2494","1998","746030","8214.14552",-174.5,60.75
"2495","1998","746100","0",-174.5,61.25
"2496","1998","746130","0",-174.5,61.75
"2497","1998","746200","0",-174.5,62.25
"2498","1998","746230","0",-174.5,62.75
"2499","1998","755132","0",-175.5,51.75
"2500","1998","755134","0",-175.5,51.75
"2501","1998","755135","0",-175.5,51.75
"2502","1998","755201","0",-175.5,52.25
"2503","1998","755203","0",-175.5,52.25
"2504","1998","755206","0",-175.5,52.25
"2505","1998","755207","0",-175.5,52.25
"2506","1998","755208","0",-175.5,52.25
"2507","1998","755800","6893.338",-175.5,58.25
"2508","1998","755830","2745.743",-175.5,58.75
"2509","1998","755900","2023.442",-175.5,59.25
"2510","1998","755930","1917.253",-175.5,59.75
"2511","1998","756000","892.518",-175.5,60.25
"2512","1998","756030","3283.987",-175.5,60.75
"2513","1998","756100","30.742",-175.5,61.25
"2514","1998","756130","372.84006",-175.5,61.75
"2515","1998","756200","2042.95277",-175.5,62.25
"2516","1998","765132","9806.64445",-176.5,51.75
"2517","1998","765137","10562.61964",-176.5,51.75
"2518","1998","765138","22503.66507",-176.5,51.75
"2519","1998","765139","8842.76543",-176.5,51.75
"2520","1998","765141","11355.6939",-176.5,51.75
"2521","1998","765144","3724.56991",-176.5,51.75
"2522","1998","765147","6891.774",-176.5,51.75
"2523","1998","765148","1345.42178",-176.5,51.75
"2524","1998","765203","0",-176.5,52.25
"2525","1998","765204","0",-176.5,52.25
"2526","1998","765206","0",-176.5,52.25
"2527","1998","765830","0",-176.5,58.75
"2528","1998","765900","0",-176.5,59.25
"2529","1998","765930","0",-176.5,59.75
"2530","1998","766000","0",-176.5,60.25
"2531","1998","766030","0",-176.5,60.75
"2532","1998","766100","0",-176.5,61.25
"2533","1998","766130","0",-176.5,61.75
"2534","1998","775130","0",-177.5,51.75
"2535","1998","775131","0",-177.5,51.75
"2536","1998","775132","1519.831",-177.5,51.75
"2537","1998","775133","1239.561",-177.5,51.75
"2538","1998","775134","56.449",-177.5,51.75
"2539","1998","775135","92.125",-177.5,51.75
"2540","1998","775137","1344.722",-177.5,51.75
"2541","1998","775138","800.562",-177.5,51.75
"2542","1998","775830","157.376",-177.5,58.75
"2543","1998","775900","40.86842",-177.5,59.25
"2544","1998","775930","41.29799",-177.5,59.75
"2545","1998","776000","11247.9045",-177.5,60.25
"2546","1998","776030","1120.78851",-177.5,60.75
"2547","1998","776100","2555.49541",-177.5,61.25
"2548","1998","785102","4008.44952",-178.5,51.25
"2549","1998","785131","1552.2386",-178.5,51.75
"2550","1998","785132","550.96774",-178.5,51.75
"2551","1998","785134","1043.24273",-178.5,51.75
"2552","1998","785830","60.09902",-178.5,58.75
"2553","1998","785900","0",-178.5,59.25
"2554","1998","785930","0",-178.5,59.75
"2555","1998","786000","0",-178.5,60.25
"2556","1998","786030","0",-178.5,60.75
"2557","1998","795102","0",-179.5,51.25
"2558","1998","795131","0",-179.5,51.75
"2559","1998","795230","0",-179.5,52.75
"2560","1998","796000","0",-179.5,60.25
"2561","1998","805103","0",-180.5,51.25
"2562","1998","815131","0",-181.5,51.75
"2563","1998","835530","0",-183.5,55.75
"2564","1998","855200","0",-185.5,52.25
"2565","1998","855232","20.943",-185.5,52.75
"2566","1998","865203","6.197",-186.5,52.25
"2567","1998","865233","0",-186.5,52.75
"2568","1998","875232","204.737",-187.5,52.75
"2569","1999","595632","821.905",-159.5,56.75
"2570","1999","595801","8.511",-159.5,58.25
